studentId,level,dataSource,is_proficient,proficient_score,school_Elementary A,school_Elementary School B,school_Elementary School E,school_Elementary School F,school_Intermediate School E,school_Middle School A,school_Middle School C,school_Middle School D,school_Middle School F,iready_math,iready_reading,past_proficient_score,subject_math,subject_reading,subject_science,subject_social-studies,subject_music,subject_art,subject_performing-arts,subject_phys-ed,subject_career-prep
44967,6,value_scantronReading,True,1.0494854896519827,False,False,False,False,False,True,False,False,False,0,0,0.9940161914818726,2,2,2,2,1,0,0,0,0
44968,6,value_scantronReading,True,1.091455659613828,False,False,False,False,False,True,False,False,False,0,0,1.0575501583949314,2,2,2,2,1,0,0,0,0
44969,6,value_scantronReading,True,1.0141056769568737,False,False,False,False,False,True,False,False,False,0,0,0.9901443153819076,2,2,2,2,0,0,0,0,0
44970,6,value_scantronReading,False,0.9335183258180136,False,False,False,False,False,True,False,False,False,0,0,0.914466737064414,2,2,2,2,0,0,0,0,0
44971,6,value_scantronReading,False,0.9353682506648168,False,False,False,False,False,True,False,False,False,0,0,0.9236184442097852,2,2,2,2,0,0,0,0,0
44972,6,value_scantronReading,True,1.1282229159440398,False,False,False,False,False,True,False,False,False,0,0,1.0667018655403029,2,2,2,2,0,0,0,0,0
44973,6,value_scantronReading,False,0.4143831656838941,False,False,False,False,False,True,False,False,False,0,0,0.6332277367124252,2,2,2,2,0,0,0,0,0
44975,6,value_scantronReading,True,1.0504104520753843,False,False,False,False,False,True,False,False,False,0,0,1.0135515663498769,2,2,2,2,0,0,0,0,0
44977,6,value_scantronReading,False,0.9233437391605966,False,False,False,False,False,True,False,False,False,0,0,0.8947553678282295,2,2,2,2,0,0,0,0,0
44978,6,value_scantronReading,False,0.9744479130535324,False,False,False,False,False,True,False,False,False,0,0,0.9845124956001408,2,2,2,2,0,0,0,0,0
44979,6,value_scantronReading,True,1.028558214822523,False,False,False,False,False,True,False,False,False,0,0,0.962865188313974,2,2,2,2,0,0,0,0,0
44980,6,value_scantronReading,True,1.0072840790842872,False,False,False,False,False,True,False,False,False,0,0,0.9809926082365364,2,2,2,2,0,0,0,0,0
44981,6,value_scantronReading,True,1.050063591166609,False,False,False,False,False,True,False,False,False,0,0,1.0383667722632877,2,2,2,2,0,0,0,0,0
44982,6,value_scantronReading,False,0.9473927621690368,False,False,False,False,False,True,False,False,False,0,0,0.9215065117916228,2,2,2,2,0,0,0,0,0
44983,5,value_scantronReading,False,0.9656897784131524,False,False,False,False,False,True,False,False,False,0,0,0.904963041182682,3,3,3,3,0,0,0,0,0
44984,6,value_scantronReading,True,1.02693953058157,False,False,False,False,False,True,False,False,False,0,0,0.9764167546638508,2,2,2,2,1,0,0,0,0
44985,6,value_scantronReading,True,1.032836166030755,False,False,False,False,False,True,False,False,False,0,0,0.9473776839141148,2,2,2,2,1,0,0,0,0
44986,6,value_scantronReading,False,0.9990750375765984,False,False,False,False,False,True,False,False,False,0,0,0.9197465681098204,2,2,2,2,1,0,0,0,0
